name,category,type,district,wgs_lng,wgs_lat
学大教育(横过街楼街),edu,科教文化服务;培训机构;培训机构,青羊区,104.057409,30.673008
乐博乐博智能机器人,edu,科教文化服务;培训机构;培训机构,青羊区,104.056161,30.675703
奇魔乐高教育机构,edu,科教文化服务;培训机构;培训机构,青羊区,104.05454,30.675907
学而优数学,edu,科教文化服务;培训机构;培训机构,青羊区,104.05385,30.669593
哈迪森英语,edu,科教文化服务;培训机构;培训机构,青羊区,104.057324,30.672096
香港圣琪美容艺术传播机构,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.054581,30.674848
全脑心算,edu,科教文化服务;培训机构;培训机构,青羊区,104.056189,30.675595
成都良师益友教育总校,edu,科教文化服务;培训机构;培训机构,青羊区,104.055418,30.674506
翡翠教育(成都校区),edu,科教文化服务;培训机构;培训机构,青羊区,104.059921,30.673286
成都新起点外语学校,edu,科教文化服务;培训机构;培训机构,青羊区,104.059926,30.673231
新镜头婚庆主持人培训学校,edu,科教文化服务;培训机构;培训机构,青羊区,104.057324,30.672095
阿克斯体验式培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.054909,30.676316
雅绘青苹果,edu,科教文化服务;培训机构;培训机构,青羊区,104.054381,30.675991
内江水电建筑勘察设计研究院(成都分院),edu,科教文化服务;科研机构;科研机构,青羊区,104.062057,30.672594
昊天教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.05458,30.674849
Missyounger私人舞蹈工作室,edu,科教文化服务;培训机构;培训机构,青羊区,104.061539,30.672635
101远程教育网四川分中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.055742,30.674788
天娇艺术培训(长顺下街),edu,科教文化服务;培训机构;培训机构,青羊区,104.055321,30.674481
康名美容美发学校,edu,科教文化服务;培训机构;培训机构,青羊区,104.058864,30.673745
书铭教育(宁夏街205号院南),edu,科教文化服务;培训机构;培训机构,青羊区,104.056161,30.675703
盛课盟教育(西大街校区),edu,科教文化服务;培训机构;培训机构,青羊区,104.054581,30.674848
文化传媒中心,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.069311,30.677415
金手指文化传播集团,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.068789,30.670979
成都华珍藏羌文化博物馆,edu,科教文化服务;博物馆;博物馆,青羊区,104.070105,30.676069
大者文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.063644,30.670945
成都和佳文化传播公司,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.068723,30.669689
成都培根文化传播有限公司,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.073476,30.670873
中国文化报四川记者站,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.072324,30.675436
路人映像影视文化传媒有限公司,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.070487,30.672093
成都造梦空间文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.065637,30.676321
四川省地矿局测绘服务中心,edu,科教文化服务;科研机构;科研机构,青羊区,104.073391,30.671707
艺峰教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.06984,30.672512
红光小学,edu,科教文化服务;学校;小学,青羊区,104.063757,30.675576
多功能的会议厅,edu,科教文化服务;会展中心;会展中心,青羊区,104.073107,30.671733
四川检察官学院,edu,科教文化服务;学校;高等院校,青羊区,104.065345,30.673087
成都帝盛君豪酒店-会议厅,edu,科教文化服务;会展中心;会展中心,青羊区,104.064819,30.669755
西南肝病研究院,edu,科教文化服务;科研机构;科研机构,青羊区,104.065949,30.674494
空林佛教图书馆,edu,科教文化服务;图书馆;图书馆,青羊区,104.070756,30.678435
巴蜀汉陶艺术博物馆,edu,科教文化服务;博物馆;博物馆,青羊区,104.072375,30.67544
空林佛学院,edu,科教文化服务;学校;高等院校|科教文化服务;培训机构;培训机构,青羊区,104.069589,30.677567
四川矿山安全技术培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.069744,30.676668
嘉好·弗斯达酒店文殊院店-会议中心,edu,科教文化服务;会展中心;会展中心,青羊区,104.066766,30.67417
成都市科学技术情报研究所,edu,科教文化服务;科研机构;科研机构,青羊区,104.066639,30.676719
中国矿业大学成都函授站,edu,科教文化服务;学校;成人教育,青羊区,104.069744,30.676668
成都音像出版社,edu,科教文化服务;传媒机构;出版社,青羊区,104.068061,30.671508
四川省易学研究会,edu,科教文化服务;科研机构;科研机构,青羊区,104.069375,30.674857
蒙氏风湿病研究所,edu,科教文化服务;科研机构;科研机构,青羊区,104.064487,30.672157
中华古玉博览中心,edu,科教文化服务;展览馆;展览馆,青羊区,104.070759,30.675939
卢卡斯职业技能培训学校,edu,科教文化服务;学校;职业技术学校,青羊区,104.070679,30.670092
仁爱腰椎病研究院,edu,科教文化服务;科研机构;科研机构,青羊区,104.071048,30.674168
华西肿瘤研究院,edu,科教文化服务;科研机构;科研机构,青羊区,104.065949,30.674494
成都华西股骨头研究院,edu,科教文化服务;科研机构;科研机构,青羊区,104.071048,30.674168
菩提慈善艺术团,edu,科教文化服务;文艺团体;文艺团体,青羊区,104.069478,30.677457
成都年鉴社,edu,科教文化服务;传媒机构;出版社,青羊区,104.072031,30.66956
中国建筑材料工业地质勘查中心四川总队,edu,科教文化服务;科研机构;科研机构,青羊区,104.071683,30.671822
四川法制网,edu,科教文化服务;传媒机构;杂志社,青羊区,104.073356,30.66949
四川省地质矿产勘查开发局测绘队,edu,科教文化服务;科研机构;科研机构,青羊区,104.073391,30.671707
成都国学馆,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.070908,30.675615
四川省地质测绘院(鼓楼北四街),edu,科教文化服务;科研机构;科研机构|政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,青羊区,104.073391,30.671707
成都一砖一瓦建筑职业技能培训学校,edu,科教文化服务;学校;职业技术学校,青羊区,104.067145,30.677558
四川烹饪杂志,edu,科教文化服务;传媒机构;杂志社,青羊区,104.06563,30.675907
成都市民用建筑统一建设办公室接待会议中心,edu,科教文化服务;会展中心;会展中心,青羊区,104.067428,30.669936
成妆职业技能培训学校,edu,科教文化服务;学校;职业技术学校,青羊区,104.063781,30.672139
童童童教育中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.066282,30.676291
空林人生佛教网办公室,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.069311,30.677415
空林琴馆,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.070499,30.677155
青羊区社会工作发展研究中心,edu,科教文化服务;科研机构;科研机构,青羊区,104.072528,30.669871
中国改革报四川记者站,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.070145,30.672174
双城教育(成都一环路),edu,科教文化服务;培训机构;培训机构,青羊区,104.073276,30.674003
源泉教育(北打铜街),edu,科教文化服务;培训机构;培训机构,青羊区,104.06984,30.672512
四川收藏编辑部,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.071491,30.675521
成都国学馆,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.070908,30.675615
四川省地质测绘院(鼓楼北四街),edu,科教文化服务;科研机构;科研机构|政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,青羊区,104.073391,30.671707
成都一砖一瓦建筑职业技能培训学校,edu,科教文化服务;学校;职业技术学校,青羊区,104.067145,30.677558
丙戌金石书画研究会,edu,科教文化服务;科研机构;科研机构,青羊区,104.071059,30.676124
四川烹饪杂志,edu,科教文化服务;传媒机构;杂志社,青羊区,104.06563,30.675907
成都仁德讲堂,edu,科教文化服务;培训机构;培训机构,青羊区,104.071546,30.678009
成都市民用建筑统一建设办公室接待会议中心,edu,科教文化服务;会展中心;会展中心,青羊区,104.067428,30.669936
成妆职业技能培训学校,edu,科教文化服务;学校;职业技术学校,青羊区,104.063781,30.672139
新天地学校,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.065272,30.67579
童童童教育中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.066282,30.676291
海口市城市规划设计研究院成都分院,edu,科教文化服务;科研机构;科研机构,青羊区,104.073276,30.674003
空林人生佛教网办公室,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.069311,30.677415
空林琴馆,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.070499,30.677155
儿童思维策略超前训练,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.073276,30.670884
说客英语(文武路分校),edu,科教文化服务;培训机构;培训机构,青羊区,104.068587,30.67308
中国工艺美术大师刘嘉峰工作室,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.070901,30.676204
青羊区社会工作发展研究中心,edu,科教文化服务;科研机构;科研机构,青羊区,104.072528,30.669871
中国改革报四川记者站,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.070145,30.672174
成都恒博教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.069374,30.671443
双城教育(成都一环路),edu,科教文化服务;培训机构;培训机构,青羊区,104.073276,30.674003
文殊-空林发行部,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.069603,30.677597
源泉教育(北打铜街),edu,科教文化服务;培训机构;培训机构,青羊区,104.06984,30.672512
王孝雄建筑设计院(成都分院),edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.073276,30.674003
四川收藏编辑部,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.071491,30.675521
交通银行成都分行培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.065819,30.670081
卢卡斯化妆美甲学校,edu,科教文化服务;培训机构;培训机构,青羊区,104.070735,30.669958
华茂堂画室,edu,科教文化服务;培训机构;培训机构,青羊区,104.068521,30.676113
华铁传媒,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.063644,30.670945
七色光少儿培训部,edu,科教文化服务;培训机构;培训机构,青羊区,104.071638,30.670407
成都路凡教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.067131,30.677553
赛尔凯达培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.072567,30.669945
四川省商务人才交流培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.067097,30.677533
瑞丽潮妆学院,edu,科教文化服务;培训机构;培训机构,青羊区,104.070694,30.670121
成都普特文化传播有限公司,edu,科教文化服务;传媒机构;传媒机构,金牛区,104.082121,30.676355
小关庙社区文化活动室,edu,科教文化服务;文化宫;文化宫,青羊区,104.082718,30.672165
成都尚行文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.074344,30.677523
四川晨升文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.075213,30.676189
成都瀚远文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.076314,30.676948
四川新华文化传播有限责任公司(星辉中路),edu,科教文化服务;传媒机构;传媒机构,金牛区,104.081182,30.676461
四川省兆丰文化传播发展有限公司,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.074387,30.677658
四川新思语文化传播广告有限公司,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.082606,30.674569
成都亿家晶视文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.07819,30.67129
TCL文化美卡唱片方和文化传媒,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.08005,30.674427
成都市青羊实验联合中学,edu,科教文化服务;学校;中学,青羊区,104.078378,30.671564
中国市政工程西南设计研究总院,edu,科教文化服务;科研机构;科研机构,金牛区,104.07895,30.67822
双眼井小学,edu,科教文化服务;学校;小学,青羊区,104.076659,30.67323
西南户外传媒,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.08005,30.674427
星逸酒店-会议厅,edu,科教文化服务;会展中心;会展中心,青羊区,104.075063,30.670773
成都华夏旅游商务学校,edu,科教文化服务;学校;学校,青羊区,104.078305,30.671218
四川省交通运输厅交通勘察设计研究院,edu,科教文化服务;科研机构;科研机构,青羊区,104.080457,30.674181
华西圣约图书馆,edu,科教文化服务;图书馆;图书馆,青羊区,104.080076,30.674287
自由梦书画展览馆,edu,科教文化服务;展览馆;展览馆,青羊区,104.073976,30.6768
四川省直属机关玉泉幼儿园,edu,科教文化服务;学校;幼儿园,青羊区,104.076891,30.673005
双眼井社区图书室,edu,科教文化服务;图书馆;图书馆,青羊区,104.074083,30.673814
太升北路2号天府阳光酒店天府阳光酒店-会议厅,edu,科教文化服务;会展中心;会展中心,青羊区,104.076512,30.670293
狮马路实验幼稚园,edu,科教文化服务;学校;幼儿园,青羊区,104.082074,30.672843
北京中建建筑设计院(星辉中路),edu,科教文化服务;科研机构;科研机构,金牛区,104.079475,30.677114
嘟嘟堂亲子乐园,edu,科教文化服务;学校;幼儿园,青羊区,104.074903,30.676978
名师点拨学校(太升路校区),edu,科教文化服务;培训机构;培训机构,青羊区,104.077885,30.672022
四川省建筑设计院,edu,科教文化服务;科研机构;科研机构,青羊区,104.07746,30.676271
成都市玉沙路幼儿园,edu,科教文化服务;学校;幼儿园,青羊区,104.077758,30.669762
互联神州思科网络技术培训中心,edu,科教文化服务;培训机构;培训机构,金牛区,104.08214,30.676313
上层名人酒店-会议厅,edu,科教文化服务;会展中心;会展中心,金牛区,104.07743,30.678338
成都石油勘探设计院,edu,科教文化服务;科研机构;科研机构,青羊区,104.082015,30.671427
四川省中汉建筑设计院,edu,科教文化服务;科研机构;科研机构,青羊区,104.076978,30.676168
金太阳正通顺幼儿园,edu,科教文化服务;学校;幼儿园,青羊区,104.077233,30.673372
西南银屑病研究院临床基地,edu,科教文化服务;科研机构;科研机构,青羊区,104.074176,30.674789
西南白癜风研究院临床基地,edu,科教文化服务;科研机构;科研机构,青羊区,104.074269,30.674747
四川省直属机关东通顺幼儿园,edu,科教文化服务;学校;幼儿园,青羊区,104.08013,30.670828
设计楼交通勘察设计研究院,edu,科教文化服务;科研机构;科研机构,青羊区,104.077844,30.676371
战旗文工团,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.076943,30.674118
西部时报四川记者站,edu,科教文化服务;传媒机构;报社,青羊区,104.077853,30.669793
双眼井小学(南门),edu,科教文化服务;学校;小学,青羊区,104.075743,30.672217
西南油气田公司工程技术研究院,edu,科教文化服务;科研机构;科研机构,青羊区,104.083023,30.671638
成都协康肝病研究所,edu,科教文化服务;科研机构;科研机构,青羊区,104.07578,30.673796
育儿周刊,edu,科教文化服务;传媒机构;杂志社,青羊区,104.083487,30.670864
西南作家文艺沙龙,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.080691,30.669444
成都聚星钢管舞学校,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.08009,30.674314
战旗录音棚,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.081656,30.672717
成都钢管舞私教工作室,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.08023,30.674443
識美畫社,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.073605,30.669405
四川枝华中医骨科研究所,edu,科教文化服务;科研机构;科研机构,金牛区,104.078371,30.677856
成都协康肝病研究所,edu,科教文化服务;科研机构;科研机构,青羊区,104.07578,30.673796
育儿周刊,edu,科教文化服务;传媒机构;杂志社,青羊区,104.083487,30.670864
西南作家文艺沙龙,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.080691,30.669444
天蓝一中心,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.074462,30.677076
省直机关幼儿园,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.075893,30.672153
成都聚星钢管舞学校,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.08009,30.674314
战旗录音棚,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.081656,30.672717
美容教室,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.07895,30.673431
畅谈杂志社,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.080704,30.669745
四川交通设计院,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.080498,30.674066
成都电大睿智教学站,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.074281,30.674754
成都钢管舞私教工作室,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.08023,30.674443
識美畫社,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.073605,30.669405
四川枝华中医骨科研究所,edu,科教文化服务;科研机构;科研机构,金牛区,104.078371,30.677856
成都锦泉学校,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.079835,30.669577
精神文明报品格周刊,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.083423,30.671415
成都大陆建筑设计,edu,科教文化服务;科研机构;科研机构,金牛区,104.08166,30.676435
成都市青羊区教育科学研究院(太升北路),edu,科教文化服务;科研机构;科研机构,青羊区,104.078379,30.671564
鹏展教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.075303,30.67617
市政设计院十院,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.079179,30.677764
opanda少儿美术艺术托管,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.074331,30.677694
府河象棋培训茶园,edu,科教文化服务;培训机构;培训机构,金牛区,104.077922,30.677647
巴厨烹饪技术培训,edu,科教文化服务;培训机构;培训机构,金牛区,104.08214,30.676313
国一美术北门校区,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.081927,30.676464
成都极客数学帮(北大街中心),edu,科教文化服务;培训机构;培训机构,青羊区,104.074778,30.676648
四川省兴发规划建筑设计所,edu,科教文化服务;科研机构;科研机构,金牛区,104.082121,30.676355
银河教育中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.07636,30.669526
博艺油画雕塑工作室(马王庙街),edu,购物服务;专卖店;古玩字画店|科教文化服务;科教文化场所;科教文化场所,青羊区,104.074517,30.669555
食尚香餐饮培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.073684,30.67814
羽之路舞蹈艺术中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.07466,30.673986
Psyche Art,edu,科教文化服务;培训机构;培训机构,青羊区,104.078133,30.672392
墨客语文,edu,科教文化服务;培训机构;培训机构,青羊区,104.074372,30.677258
有艺少儿成人舞蹈培训,edu,科教文化服务;培训机构;培训机构,青羊区,104.077803,30.669682
武佳舞国际艺体教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.075997,30.67164
核工业西藏地质调查院,edu,科教文化服务;科研机构;科研机构,金牛区,104.082121,30.676355
成都赤诚传媒艺术培训中心,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.075993,30.671778
柠檬树教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.076083,30.671855
风迷流行舞蹈培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.076023,30.669699
韵言英语,edu,科教文化服务;培训机构;培训机构,青羊区,104.075698,30.670106
126舞蹈工作室,edu,科教文化服务;培训机构;培训机构,青羊区,104.077853,30.669793
若熙教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.075483,30.676633
尚艺美术培训(西马道街),edu,科教文化服务;培训机构;培训机构,青羊区,104.074718,30.677248
中铁二院环境工程研究院市政设计二所,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.080436,30.677097
成都市皮肤病性病防治研究所(北东街),edu,科教文化服务;科研机构;科研机构,青羊区,104.073791,30.674677
锦润学校(太升校区),edu,科教文化服务;培训机构;培训机构,金牛区,104.079914,30.676465
尚艺画室(西马道街),edu,科教文化服务;培训机构;培训机构,青羊区,104.074387,30.67766
四川画报·漫生活,edu,科教文化服务;传媒机构;杂志社,青羊区,104.07895,30.673431
素智英语·素智教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.074757,30.669808
秀域培训部,edu,科教文化服务;培训机构;培训机构,青羊区,104.07819,30.67129
成都市木子里艺术培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.078305,30.671218
丹秋·名师堂学校(北大街分部),edu,科教文化服务;培训机构;培训机构,青羊区,104.074778,30.676648
成都电大群力学校招生办公室,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.075938,30.672124
成都华数,edu,科教文化服务;培训机构;培训机构,青羊区,104.075683,30.671621
新学法全脑天才集训中心,edu,科教文化服务;培训机构;培训机构,金牛区,104.082121,30.676355
成都M show舞蹈工作室(锦天国际店),edu,科教文化服务;培训机构;培训机构,青羊区,104.075173,30.669973
百通世纪医考(成都分中心),edu,科教文化服务;培训机构;培训机构,青羊区,104.073559,30.673753
雅马哈数字音频培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.074757,30.669808
佳米教育培训中心(西马道街),edu,科教文化服务;培训机构;培训机构,青羊区,104.074372,30.677258
四川省国际经济贸易研究所,edu,科教文化服务;科研机构;科研机构,青羊区,104.077859,30.672001
成华区文化馆,edu,科教文化服务;文化宫;文化宫,成华区,104.090089,30.672278
寻音文化录音棚,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.090311,30.672598
梵音倾城文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.087136,30.673155
四川省天卓文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.083504,30.671358
书院街街道综合文化活动中心,edu,科教文化服务;文化宫;文化宫,锦江区,104.089891,30.669508
成都市博涵文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.083546,30.676232
成都极典视觉文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.086569,30.673462
成都生何时文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.086062,30.670266
四川省品格文化传播有限责任公司,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.083504,30.671358
成华区图书馆(建设北路一段),edu,科教文化服务;图书馆;图书馆,成华区,104.089736,30.672498
成都广播电视大学,edu,科教文化服务;学校;成人教育,成华区,104.093276,30.674342
四川省成都列五中学(初中部),edu,科教文化服务;学校;中学,青羊区,104.083992,30.671478
四川省城乡规划设计研究院,edu,科教文化服务;科研机构;科研机构,金牛区,104.088102,30.678526
成都阳光酒店-会议厅,edu,科教文化服务;会展中心;会展中心,金牛区,104.085022,30.674415
中国石油勘探开发研究院(游乐园滨河路),edu,科教文化服务;科研机构;科研机构,成华区,104.088379,30.672426
成都电广播电视大学-组织人事处,edu,科教文化服务;学校;高等院校,成华区,104.093314,30.67449
中国石油集团西南油气田公司勘探开发研究院,edu,科教文化服务;科研机构;科研机构,成华区,104.089167,30.673124
成都广播电视大学-练功室,edu,科教文化服务;学校;高等院校,成华区,104.092634,30.674061
成都广播电视大学-档案室,edu,科教文化服务;学校;高等院校,成华区,104.092928,30.673923
成都电广播电视大学-外语教学部,edu,科教文化服务;学校;高等院校,成华区,104.09273,30.673941
成都电广播电视大学-党政办公室,edu,科教文化服务;学校;高等院校,成华区,104.093314,30.674486
成都电广播电视大学-计算机教室1,edu,科教文化服务;学校;高等院校,成华区,104.092955,30.673973
成都广播电视大学继续教育学院,edu,科教文化服务;学校;成人教育,成华区,104.093318,30.674428
成都广播电视大学-成都社区大学,edu,科教文化服务;学校;成人教育,成华区,104.093384,30.674464
成都电广播电视大学-蓉城先锋党员教育中心,edu,科教文化服务;学校;高等院校,成华区,104.092832,30.674107
成都日报工人日报遗失登报,edu,科教文化服务;传媒机构;报社,成华区,104.089375,30.672896
成都成妆培训学校,edu,科教文化服务;培训机构;培训机构,成华区,104.08838,30.672429
成都广播电视大学直属城东学院,edu,科教文化服务;学校;成人教育,成华区,104.093318,30.674428
书院街街道社区教育学校,edu,科教文化服务;学校;学校,锦江区,104.089793,30.669586
石油局机关小学,edu,科教文化服务;学校;小学,成华区,104.091311,30.677309
成都广播电视大学成教职教学院,edu,科教文化服务;学校;成人教育,成华区,104.093318,30.674428
千里马大地幼儿园,edu,科教文化服务;学校;幼儿园,成华区,104.092444,30.675828
成都电广播电视大学-直属城东学院二,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.093224,30.674503
成都广播电视大学残疾人教育学院,edu,科教文化服务;学校;成人教育,成华区,104.093318,30.674428
四川省成都列五中学,edu,科教文化服务;学校;中学,青羊区,104.083604,30.671497
极典艺术,edu,科教文化服务;美术馆;美术馆,锦江区,104.086191,30.670434
重庆市设计院成都分院,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.088001,30.672594
成都望子成龙外语培训学校(东门校区),edu,科教文化服务;培训机构;培训机构,成华区,104.088379,30.672426
成广乒乓球培训中心,edu,科教文化服务;培训机构;培训机构,成华区,104.09316,30.674398
启智阳光幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.090025,30.678819
成都市书院街道德讲堂,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.089793,30.669586
中国石油天然气价格研究中心,edu,科教文化服务;科研机构;科研机构,成华区,104.092067,30.678188
成都广播电视大学(青鸟信息分院),edu,科教文化服务;学校;高等院校,成华区,104.093421,30.674104
西南油气田公司天然气经济研究所,edu,科教文化服务;科研机构;科研机构,成华区,104.092287,30.678468
心飞扬教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.085379,30.670101
广播电视中等专业学校(建设北路店),edu,科教文化服务;学校;职业技术学校,成华区,104.093166,30.67446
晨功教育,edu,科教文化服务;培训机构;培训机构,锦江区,104.086342,30.670468
四川省城乡规划编制研究中心,edu,科教文化服务;科研机构;科研机构,金牛区,104.088102,30.678525
成都人文培训学校,edu,科教文化服务;培训机构;培训机构,青羊区,104.083504,30.671358
中国石油集团川庆钻探工程有限公司地质勘探开发研究院,edu,科教文化服务;科研机构;科研机构,成华区,104.089167,30.673124
石油工业出版社(四川发行站),edu,科教文化服务;传媒机构;出版社,成华区,104.08931,30.67287
新阳会计电脑培训,edu,科教文化服务;培训机构;培训机构,青羊区,104.085207,30.669968
苗地外语(东区分校),edu,科教文化服务;培训机构;培训机构,锦江区,104.086342,30.670468
书院街道蒲公英社区学堂,edu,科教文化服务;培训机构;培训机构,锦江区,104.089736,30.669568
松琳艺术培训中心(李家沱分校),edu,科教文化服务;培训机构;培训机构,成华区,104.093263,30.679011
成都社区大学市民学习中心,edu,科教文化服务;培训机构;培训机构,成华区,104.093413,30.674102
口腔专业护士临床实践培训基地,edu,科教文化服务;培训机构;培训机构,锦江区,104.086764,30.671331
成都星光艺术团(活水公园分点),edu,科教文化服务;文艺团体;文艺团体,锦江区,104.089788,30.669721
成都市龙泉驿区戴氏教育精品堂培训学校,edu,科教文化服务;培训机构;培训机构,成华区,104.088301,30.67256
成都拉维妮舞蹈训练中心,edu,科教文化服务;培训机构;培训机构,锦江区,104.086342,30.670468
四川省社区教育研究培训指导中心,edu,科教文化服务;培训机构;培训机构,成华区,104.093384,30.674464
锦江音乐学校成都市小天鹅艺术团,edu,科教文化服务;文艺团体;文艺团体,锦江区,104.086342,30.670468
东方远景美容人才职业部培训学校,edu,科教文化服务;学校;职业技术学校,锦江区,104.086342,30.670468
电子科技大学沙河校区学报编辑部自科版,edu,科教文化服务;学校;学校内部设施,成华区,104.093315,30.6786
法语工作室,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.08586,30.669916
勘探研究院档案楼,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.088603,30.673461
四川石油新闻中心,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.089731,30.674754
成都顶尖未来教育研究所,edu,科教文化服务;科研机构;科研机构,成华区,104.093277,30.674336
成都三毫秒文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.103347,30.672392
成都宣捷文化传播公司,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.101554,30.671057
成都馨泉文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.101827,30.671954
成都重楼文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.103371,30.672444
成都大梵文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.101827,30.671954
成都舞尚文化传播有限公司,edu,科教文化服务;传媒机构;传媒机构,成华区,104.103347,30.672392
